"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.52448643847149e-84,1.52244702252401,1,0.999,3.0021711432819e-80,"25","ACTB"
2.46418905771829e-84,2.33757623164893,0.767,0.213,4.85272751136463e-80,"25","CDK2AP2"
5.09805673540859e-84,2.13194685149345,0.972,0.61,1.00396031290401e-79,"25","CNN2"
6.50877771926466e-84,1.85651565301803,0.967,0.556,1.28177359625479e-79,"25","PPP1CA"
1.49475871676395e-82,2.17519652995409,0.85,0.298,2.94362834092324e-78,"25","TAP1"
1.18348139201223e-81,3.54842753623783,0.25,0.025,2.33062990528969e-77,"25","ATAD5"
1.49756749922252e-81,2.94315944515678,0.389,0.057,2.9491596762189e-77,"25","CD38"
2.53972822912094e-81,2.24354374219577,0.867,0.313,5.00148680160787e-77,"25","TXN"
2.68752746393913e-81,3.12514830825104,0.894,0.444,5.29254783473532e-77,"25","H2AFZ"
7.49995159023823e-81,1.62238927641249,0.978,0.692,1.47696546666561e-76,"25","COX6A1"
1.40805296416702e-80,2.83200129685949,0.639,0.165,2.77287870233411e-76,"25","SLBP"
1.01249411759847e-78,2.73830863609232,0.594,0.135,1.99390466578667e-74,"25","SH2D1A"
1.46749663048066e-78,1.98314353279945,0.983,0.836,2.88994111440555e-74,"25","HMGB1"
7.27183158775997e-78,1.93722470483165,0.933,0.431,1.43204179457757e-73,"25","COX5A"
1.08035412934938e-77,2.66527306150318,0.583,0.133,2.12754138692773e-73,"25","USP1"
3.84931896732115e-77,1.81926299335497,0.989,0.651,7.58046384234554e-73,"25","SUB1"
8.10412897958845e-77,2.5242672834107,0.589,0.131,1.59594611995035e-72,"25","GBP1"
2.20316693185609e-76,1.22807642311396,1,0.976,4.33869663890419e-72,"25","ARHGDIB"
1.62344727643417e-74,3.35942014028644,0.328,0.046,3.19705472148181e-70,"25","CKS1B"
3.4576707455002e-74,2.06537624900759,0.922,0.415,6.80919099911355e-70,"25","HNRNPF"
1.39580938946062e-73,2.0361217968447,0.917,0.565,2.7487674306648e-69,"25","RAN"
1.4619345536595e-73,2.09743161857121,0.75,0.226,2.87898771652165e-69,"25","YWHAE"
1.57787196849377e-73,1.94223464144512,0.922,0.491,3.10730326755478e-69,"25","PSMB8"
5.186933894873e-73,1.88200255935001,0.922,0.423,1.02146289191734e-68,"25","SLC9A3R1"
8.36373545850298e-73,2.04121309393024,0.811,0.277,1.64707042384299e-68,"25","PSMA5"
2.63972725793831e-72,1.7390719639981,0.956,0.554,5.19841488905792e-68,"25","ATP5F1B"
3.63596780434784e-71,1.74012532352819,0.978,0.621,7.1603113971022e-67,"25","COTL1"
3.90633083612084e-71,1.62530370350173,0.978,0.652,7.69273731557277e-67,"25","CD99"
5.93581917410132e-71,1.96514289683584,0.844,0.336,1.16894086995577e-66,"25","PSMA2"
7.70997307127945e-71,3.93389057143133,0.839,0.443,1.51832499692706e-66,"25","TUBA1B"
3.39223999761359e-70,3.09753090535885,0.417,0.075,6.68033822730044e-66,"25","CD59"
1.24885481386056e-69,2.2138287878655,0.706,0.216,2.4593697849356e-65,"25","PSMA4"
1.26715196714395e-69,2.15695798577458,0.711,0.211,2.49540236889658e-65,"25","MRPL51"
1.28430240029525e-69,2.16603891004101,0.722,0.227,2.52917671690144e-65,"25","PSMB2"
3.24840595997572e-69,2.12282409919884,0.706,0.205,6.39708585698018e-65,"25","DECR1"
1.05336043882453e-68,1.79757033956511,0.878,0.351,2.07438271217714e-64,"25","SEM1"
1.32301744923929e-68,1.84832779520112,0.928,0.503,2.60541826278693e-64,"25","ATP5MC3"
3.74846424200847e-68,1.85065312509614,0.856,0.321,7.38185063178728e-64,"25","PSMD8"
8.61134159649748e-68,2.16807137214201,0.833,0.357,1.69583150059825e-63,"25","PRDX1"
9.80199351808571e-68,2.6541531009198,0.639,0.188,1.93030658351662e-63,"25","NASP"
1.9859772479707e-67,3.14176640836391,0.267,0.033,3.91098499442871e-63,"25","SHMT1"
8.31831982333225e-67,2.13586963756895,0.672,0.19,1.63812672280882e-62,"25","NUDT21"
2.75891327338464e-66,1.42637673483459,0.989,0.823,5.43312790927638e-62,"25","ARPC2"
3.70353645050534e-66,2.07697870231984,0.744,0.248,7.29337433198017e-62,"25","PARP1"
5.49852704557e-66,1.3404319156086,0.994,0.834,1.0828249310841e-61,"25","RAC2"
8.649423341173e-66,1.583447790978,0.833,0.289,1.7033309385772e-61,"25","TPM4"
1.12385256905196e-65,3.10789039016266,0.478,0.104,2.21320286423402e-61,"25","UBE2S"
1.8380741745225e-65,2.49997670708039,0.461,0.093,3.61971947188715e-61,"25","EBP"
4.75496419247904e-65,1.97959803283836,0.789,0.287,9.36395098424898e-61,"25","PPM1G"
1.17079694762614e-64,1.61739937050598,0.956,0.64,2.30565042896015e-60,"25","ANP32B"
4.59592428622783e-64,1.94707516338327,0.872,0.356,9.05075369686847e-60,"25","ANXA2"
5.69281167661689e-64,1.79900196947122,0.867,0.387,1.12108540347616e-59,"25","ATP5F1C"
6.74036544315122e-64,2.11541871678068,0.839,0.389,1.32738016671977e-59,"25","DEK"
1.2550528096841e-63,1.73228744566,0.928,0.584,2.4715754981109e-59,"25","COX8A"
4.38441785489113e-63,2.37545496486765,0.633,0.186,8.63423408163709e-59,"25","SMC3"
5.99847898498187e-63,2.29165344000861,0.761,0.288,1.18128046651248e-58,"25","PDIA6"
8.31049916535339e-63,2.07178470652442,0.728,0.247,1.63658660063304e-58,"25","SNRPD1"
1.0127601976706e-62,2.16677381554647,0.711,0.237,1.9944286572727e-58,"25","DDX39A"
1.13620778436941e-62,2.18949513884413,0.561,0.138,2.23753398975868e-58,"25","TPGS2"
2.26381029030315e-62,1.6818979586474,0.939,0.568,4.458121604694e-58,"25","PSMB9"
2.8938647166121e-62,2.75579379530025,0.739,0.306,5.6988877864242e-58,"25","DUT"
3.61959469250888e-62,1.97685506057627,0.7,0.212,7.12806782795774e-58,"25","RNASEH2B"
4.67716759042168e-62,1.92896758862091,0.85,0.372,9.21074613581742e-58,"25","YWHAQ"
5.30467695664048e-62,1.33887304028106,0.972,0.727,1.04465003307121e-57,"25","COX6C"
6.77095241292847e-61,1.73227461962133,0.856,0.363,1.333403658678e-56,"25","CBX3"
7.35845485597332e-61,2.04905831342448,0.7,0.233,1.44910051478683e-56,"25","NDUFB3"
1.11021237454218e-60,1.44694446132859,0.961,0.614,2.18634122918592e-56,"25","SLC25A3"
1.13459040291202e-60,2.67753446906588,0.356,0.061,2.23434888045464e-56,"25","SNRNP25"
4.26661359007543e-60,2.43320218596952,0.394,0.074,8.40224214293554e-56,"25","NABP2"
7.60943755695624e-60,1.82924158704998,0.861,0.439,1.49852653809139e-55,"25","PGAM1"
1.57555645131789e-59,1.94439921618371,0.739,0.252,3.10274331958032e-55,"25","CACYBP"
2.33455256748433e-59,2.746920194547,0.333,0.055,4.5974343711469e-55,"25","MSH6"
9.39276954521021e-59,2.20059060166021,0.478,0.106,1.84971810653825e-54,"25","MRPL22"
1.07515182285998e-58,1.64480528624124,0.928,0.548,2.11729648475815e-54,"25","ACTR3"
1.81747106610808e-58,1.36275605406107,0.978,0.899,3.57914577048665e-54,"25","HNRNPA2B1"
7.81600967566197e-58,2.32140865904075,0.45,0.097,1.53920678542811e-53,"25","CENPK"
7.97187769888117e-58,1.50633769075487,0.939,0.53,1.56990187524067e-53,"25","CALM3"
1.09762970174646e-57,2.85388147402812,0.367,0.069,2.16156217164931e-53,"25","TIGIT"
1.1216943463156e-57,2.63197316621351,0.339,0.058,2.20895267619931e-53,"25","RFC2"
3.89916738637467e-57,2.59965041674323,0.317,0.052,7.67863033398764e-53,"25","BCL2L12"
7.99013119149955e-57,2.32685503859992,0.478,0.111,1.57349653554201e-52,"25","CBX5"
8.3767887741093e-57,1.86895491808101,0.678,0.208,1.64964101328534e-52,"25","MMADHC"
2.65893730618776e-56,2.15345731574351,0.622,0.188,5.23624523707556e-52,"25","PSMA3"
3.63026291112778e-56,2.44901297109433,0.65,0.226,7.14907675088393e-52,"25","RANBP1"
4.20860003799448e-56,2.55460213632138,0.328,0.056,8.28799605482254e-52,"25","DPP3"
5.36807611206458e-56,2.35777377200201,0.4,0.08,1.05713522874888e-51,"25","MPDU1"
7.29196065155425e-56,2.09151280770556,0.556,0.148,1.43600581111058e-51,"25","C11orf98"
1.71364559589927e-55,1.85762529481806,0.717,0.249,3.37468227200443e-51,"25","MDH1"
3.49872930839273e-55,1.25952600022476,0.994,0.836,6.89004762701781e-51,"25","HSPA8"
4.05801517455091e-55,1.93333099053833,0.856,0.507,7.99144928324311e-51,"25","LDHA"
4.32135130189784e-55,2.48058370159012,0.472,0.115,8.51003711882742e-51,"25","DNAJC9"
7.36496975962806e-55,1.90302249091185,0.639,0.194,1.45038349476355e-50,"25","GTF3C6"
9.33590137950395e-55,1.62753031613265,0.856,0.369,1.83851905866571e-50,"25","NDUFV2"
1.62627505181734e-54,2.16205494440189,0.672,0.237,3.20262345954389e-50,"25","DNMT1"
1.70065778056918e-54,2.67702293935462,0.317,0.054,3.34910536727488e-50,"25","NCAPD3"
1.8090818895244e-54,2.55746933198854,0.389,0.079,3.5626249650404e-50,"25","FAS"
2.03475736986807e-54,1.55957334175384,0.889,0.462,4.0070476884812e-50,"25","WDR1"
2.53432567619264e-54,1.9193155426745,0.55,0.142,4.99084755412616e-50,"25","UBE2A"
4.75598064133669e-54,2.26522246500738,0.406,0.084,9.36595267698434e-50,"25","TIMM17A"
5.17621800998133e-54,1.6836629376172,0.911,0.537,1.01935261270562e-49,"25","PSME2"
6.5490386715759e-54,1.9215123254054,0.683,0.237,1.28970218559344e-49,"25","VDAC1"
7.8342375114994e-54,2.63819961002791,0.467,0.114,1.54279639313958e-49,"25","GZMK"
8.98569509371318e-54,2.0539216421926,0.572,0.158,1.76955293480494e-49,"25","SHMT2"
1.02180425853319e-53,1.78176917120154,0.8,0.38,2.01223912632942e-49,"25","SNRPB"
1.58539057074426e-53,1.34512187475394,0.939,0.772,3.12210965096666e-49,"25","CHCHD2"
3.3861588495307e-53,2.3381135226283,0.494,0.126,6.6683626223808e-49,"25","CD28"
6.82948128178165e-53,2.22166672565183,0.517,0.137,1.34492974882126e-48,"25","HPRT1"
1.42614841375583e-52,2.12116827740963,0.483,0.118,2.80851407120936e-48,"25","PSMD14"
4.82758379247231e-52,1.69931917718581,0.778,0.323,9.50696076251573e-48,"25","POMP"
5.04098325778024e-52,1.62920392780231,0.767,0.282,9.92720832954662e-48,"25","CLTA"
5.35376127110417e-52,2.28144621716706,0.411,0.089,1.05431620711855e-47,"25","MRPL13"
9.32009276502146e-52,1.94262752140087,0.644,0.215,1.83540586821568e-47,"25","LSM2"
1.00357438039067e-51,1.33380354525799,0.978,0.646,1.97633902730335e-47,"25","CLIC1"
1.41517290300681e-51,2.79839569422204,0.311,0.055,2.78689999789132e-47,"25","KIF20B"
1.49569171771005e-51,2.05941174828132,0.85,0.434,2.9454656996864e-47,"25","MT2A"
2.58154656196338e-51,2.02768278318914,0.517,0.134,5.08383964447449e-47,"25","COPS3"
2.71179592441889e-51,2.53890960006219,0.344,0.066,5.34033971395811e-47,"25","GALM"
2.94212287034651e-51,2.29868514875021,0.4,0.085,5.79392256857339e-47,"25","ADA"
5.18241428030714e-51,1.94672696395078,0.717,0.269,1.02057284422088e-46,"25","LBR"
5.80644016915889e-51,1.98912902383768,0.489,0.12,1.14346226251246e-46,"25","PTPN7"
7.48270352634704e-51,1.46006575631588,0.878,0.493,1.47356880544352e-46,"25","ATP5MF"
1.03078806229036e-50,1.66684724979729,0.95,0.681,2.0299309310684e-46,"25","IL32"
1.33011283099923e-50,2.15887568114763,0.5,0.13,2.61939119808678e-46,"25","TUBA1C"
2.68468665943437e-50,1.88171122627704,0.733,0.275,5.28695343842411e-46,"25","CDC25B"
3.63258250621723e-50,0.762652975091536,0.994,0.999,7.15364472949359e-46,"25","TMSB4X"
5.30719130740661e-50,2.41866609281164,0.511,0.143,1.04514518416758e-45,"25","KIF22"
9.12141861043553e-50,2.32104207953559,0.367,0.075,1.79628096695307e-45,"25","HAUS1"
1.02376236746881e-49,2.40309238831252,0.439,0.106,2.01609523025633e-45,"25","NME1"
1.0393182594213e-49,1.99586171048911,0.528,0.144,2.04672944827837e-45,"25","NUDT5"
1.64072079845221e-49,1.96178538587917,0.539,0.15,3.23107146839194e-45,"25","MRPL37"
1.93724897887469e-49,2.1906139407931,0.511,0.142,3.81502441409793e-45,"25","HSPB11"
2.14314934257396e-49,2.86200946557305,0.261,0.041,4.22050400033089e-45,"25","UNG"
3.58230199389114e-49,1.62401434055652,0.811,0.343,7.05462731656983e-45,"25","ANXA5"
3.64595105400178e-49,1.31121746939733,0.967,0.728,7.17997141064571e-45,"25","LCP1"
6.71452390854922e-49,2.76895784241791,0.261,0.041,1.3222911933106e-44,"25","CDCA4"
7.14265982312186e-49,1.33764201063167,0.944,0.543,1.40660399896739e-44,"25","CD3D"
1.92498761846905e-48,1.19509923917999,0.983,0.868,3.7908781170511e-44,"25","YBX1"
2.319063615406e-48,2.1244196108492,0.661,0.241,4.56693197781905e-44,"25","ITM2A"
2.3330713725152e-48,2.3187781557891,0.339,0.066,4.59451745389418e-44,"25","BAK1"
3.82712565774551e-48,1.97933908864797,0.683,0.265,7.53675855779824e-44,"25","S1PR4"
3.97578197574043e-48,2.59218352664894,0.367,0.079,7.82950744482562e-44,"25","LIG1"
4.96363227000596e-48,2.08316672301922,0.622,0.218,9.77488102932273e-44,"25","SMC1A"
5.92376935076996e-48,2.83564556982467,0.261,0.042,1.16656789824713e-43,"25","SLC43A3"
7.11660376849775e-48,1.43126553718097,0.878,0.435,1.40147278013026e-43,"25","DBI"
9.94106407508121e-48,1.43762393516783,0.856,0.407,1.95769374830574e-43,"25","NDUFC2"
1.05338636456522e-47,1.64416175268787,0.728,0.272,2.0744337677383e-43,"25","DCTN3"
1.25579950709643e-47,1.54852722839423,0.744,0.282,2.473045969325e-43,"25","DYNLL1"
2.18388471627351e-47,2.42142591200024,0.394,0.09,4.30072417175743e-43,"25","DCTPP1"
9.99839410615655e-47,1.06533478045622,0.978,0.789,1.96898375132541e-42,"25","ARPC1B"
1.94914912238229e-46,1.39438037286903,0.883,0.54,3.83845936670744e-42,"25","NDUFB9"
3.10299941033399e-46,1.76722806773775,0.65,0.226,6.11073673877073e-42,"25","NDUFB6"
3.82198182409737e-46,2.21955237270031,0.428,0.105,7.52662880619496e-42,"25","OXCT1"
3.91677471092423e-46,2.4169056349472,0.567,0.201,7.71330443822308e-42,"25","ALYREF"
4.29415023982636e-46,1.16989426129961,0.944,0.681,8.45647006729005e-42,"25","CAPZB"
7.19683449534122e-46,1.60527552950957,0.794,0.369,1.41727261716755e-41,"25","HNRNPR"
7.37863627179584e-46,1.79918285195575,0.617,0.2,1.45307484100475e-41,"25","TCP1"
8.16529570504781e-46,1.73095988248537,0.661,0.234,1.60799168319507e-41,"25","UBE2N"
8.69800409708026e-46,1.85755954470122,0.517,0.143,1.71289794683802e-41,"25","MRPL28"
1.49525892347087e-45,1.87293926327887,0.533,0.154,2.94461339799118e-41,"25","HINT2"
1.54062806848991e-45,2.05480007627788,0.717,0.309,3.03395885527718e-41,"25","HSPD1"
1.77484976704384e-45,2.23465221408379,0.711,0.3,3.49521164623944e-41,"25","TMPO"
3.68054744288614e-45,1.46570728854045,0.861,0.422,7.24810207927568e-41,"25","RALY"
4.76191695916319e-45,1.65120435743367,0.778,0.374,9.37764306768007e-41,"25","ERH"
5.76073441435504e-45,1.58938400168853,0.761,0.313,1.13446142821894e-40,"25","C17orf49"
8.15857310471434e-45,0.871460991813507,0.989,0.912,1.6066678015114e-40,"25","MYL6"
1.18218935830568e-44,2.13115491842346,0.661,0.265,2.32808550331138e-40,"25","CLDND1"
1.36567072495987e-44,1.77531155793345,0.65,0.238,2.68941535866347e-40,"25","SNRPE"
1.40687537257614e-44,1.90114964448115,0.528,0.155,2.77055967121419e-40,"25","STOML2"
1.41903926075543e-44,3.46231287924494,0.75,0.361,2.79451401620567e-40,"25","HIST1H4C"
1.71642570627985e-44,2.51641208314304,0.35,0.077,3.3801571433769e-40,"25","PAICS"
1.76127176933304e-44,1.49220595419771,0.828,0.393,3.46847249534756e-40,"25","PSMB3"
1.77970503164477e-44,2.24416836157951,0.378,0.086,3.50477311881804e-40,"25","GGCT"
1.8767695969755e-44,2.30393168080464,0.533,0.174,3.69592236732385e-40,"25","HNRNPAB"
3.01171455431563e-44,2.02838264053881,0.478,0.132,5.93096947181377e-40,"25","MTCH2"
4.64701009381993e-44,1.95946205851149,0.578,0.193,9.15135697775958e-40,"25","SSRP1"
5.66675093347061e-44,1.86887071219061,0.578,0.192,1.11595326132837e-39,"25","HDGF"
6.77481802824715e-44,1.29644049974475,0.894,0.498,1.33416491430271e-39,"25","ATP5F1A"
8.95283101133531e-44,1.72201034669549,0.706,0.29,1.76308101106226e-39,"25","MAZ"
8.99159530904783e-44,1.78090314778618,0.594,0.194,1.77071486421079e-39,"25","ITGB1BP1"
1.04963422145363e-43,1.77652720675549,0.539,0.16,2.06704467230863e-39,"25","MRPL16"
1.07707365684391e-43,1.50793501454676,0.778,0.342,2.12108115242272e-39,"25","PSMB6"
1.14307621436196e-43,1.70087259998808,0.639,0.224,2.25105998894301e-39,"25","RBBP7"
1.36312009790118e-43,2.35130585021577,0.367,0.083,2.68439240879679e-39,"25","ACAT2"
1.48246398748805e-43,1.31974853187612,0.894,0.542,2.91941633056021e-39,"25","ARPC5"
1.75863213184062e-43,1.52782315335671,0.761,0.32,3.46327425723373e-39,"25","H2AFY"
1.94194262711641e-43,2.35660512467939,0.417,0.108,3.82426761558035e-39,"25","EIF4A3"
2.21517643844468e-43,1.31648085396283,0.906,0.514,4.3623469602291e-39,"25","PSMA7"
2.39964880648081e-43,2.5189569064169,0.306,0.06,4.72562839460266e-39,"25","C19orf48"
2.70941078068731e-43,2.0937361560387,0.456,0.123,5.33564265040752e-39,"25","GLRX3"
2.944461780322e-43,1.60132472856017,0.639,0.22,5.79852858398812e-39,"25","VDAC3"
3.23341863501096e-43,1.29973516476046,0.917,0.504,6.36757131792708e-39,"25","LCK"
3.8123597459374e-43,1.73509252762034,0.706,0.291,7.50768004767452e-39,"25","LSM4"
4.16401232064223e-43,1.31283176179895,0.878,0.423,8.20018946304075e-39,"25","CD3G"
4.2819128905507e-43,1.81033844737447,0.606,0.202,8.43237105536149e-39,"25","TRAC"
1.1478945906077e-42,2.00225728272902,0.461,0.126,2.26054881728373e-38,"25","APOBEC3C"
1.20160616503573e-42,2.5925599964569,0.25,0.043,2.36632302080485e-38,"25","PRIM2"
1.34647174189347e-42,2.19627367147519,0.378,0.088,2.65160680131081e-38,"25","YEATS4"
2.53069971124325e-42,1.49545598376657,0.761,0.322,4.98370694135134e-38,"25","NDUFA6"
3.28130900129888e-42,1.83151482600626,0.517,0.154,6.46188181625788e-38,"25","ATP1B3"
3.5607577714976e-42,1.54593240841358,0.767,0.354,7.01220027941023e-38,"25","PSMA6"
3.61575389899715e-42,1.91896619646341,0.528,0.164,7.12050415329509e-38,"25","FDPS"
4.38937861659466e-42,0.86576778915448,1,0.998,8.64400330965986e-38,"25","TMSB10"
4.96144872552832e-42,1.78957639627271,0.561,0.179,9.77058097518292e-38,"25","MAP4K1"
6.2130474207514e-42,1.90945250144696,0.528,0.167,1.22353542856857e-37,"25","SMS"
6.89514892459188e-42,1.15135335470785,0.906,0.611,1.35786167771988e-37,"25","NDUFA13"
7.14191907414115e-42,1.38049463238086,0.867,0.517,1.40645812327062e-37,"25","PARK7"
9.29941425243231e-42,1.65726888340643,0.95,0.734,1.83133364873149e-37,"25","CRIP1"
1.4379813025464e-41,1.80235563114672,0.767,0.382,2.83181657910462e-37,"25","RAD21"
1.4853959855133e-41,2.33320469209931,0.283,0.054,2.92519031427135e-37,"25","CTPS1"
2.59901858368105e-41,2.29927296101996,0.322,0.068,5.11824729684308e-37,"25","KEAP1"
2.85091641387208e-41,1.67623410347717,0.578,0.188,5.6143096938383e-37,"25","SUCLG1"
3.47584093969629e-41,1.52422599918406,0.794,0.417,6.84497356254389e-37,"25","SRSF3"
6.86370346117899e-41,1.82407037371459,0.528,0.165,1.35166912260998e-36,"25","CDC123"
9.66752135454497e-41,2.00084380310917,0.433,0.116,1.90382498035054e-36,"25","PLGRKT"
1.14144634820045e-40,2.67199918348647,0.533,0.181,2.24785029351114e-36,"25","HIST1H1C"
1.38610449438975e-40,1.45660277777394,0.939,0.725,2.72965558080174e-36,"25","HSP90AA1"
1.64482388285229e-40,1.08765520210199,0.961,0.731,3.23915167250101e-36,"25","SUMO2"
2.11810092535304e-40,1.41333742411457,0.761,0.332,4.17117615229775e-36,"25","PPP4C"
3.57480264439841e-40,0.976776613023306,1,0.9,7.03985884761378e-36,"25","CALM1"
8.76703105980659e-40,1.40009668453015,0.806,0.401,1.72649142660771e-35,"25","RTRAF"
9.0917989157319e-40,2.2011672503475,0.656,0.279,1.79044796047508e-35,"25","HIST1H1D"
1.02078490009692e-39,1.94892997146043,0.622,0.247,2.01023170376087e-35,"25","ESYT1"
1.55669617753257e-39,1.59405115425465,0.678,0.271,3.06560178241489e-35,"25","IFI16"
4.36250795221985e-39,1.8463572230123,0.578,0.209,8.59108691030655e-35,"25","SUPT16H"
6.0297071993792e-39,1.26274823140397,0.878,0.599,1.18743023877375e-34,"25","CAP1"
9.24644244424362e-39,2.00343288098541,0.383,0.096,1.8209019105449e-34,"25","HNRNPLL"
9.31911469731615e-39,2.25552500917933,0.383,0.1,1.83521325734247e-34,"25","TOPBP1"
9.7699939455777e-39,1.30692454302996,0.833,0.442,1.92400490770262e-34,"25","COPE"
1.10150812182545e-38,1.67373075807845,0.644,0.254,2.16919994431085e-34,"25","PDCD5"
1.26010376110552e-38,1.4496470361448,0.783,0.391,2.4815223367451e-34,"25","ABRACL"
1.70072887975094e-38,3.27221645029258,0.3,0.067,3.34924538289353e-34,"25","HIST1H3D"
2.01029299925187e-38,2.16329672171737,0.422,0.119,3.95887000342672e-34,"25","CDK4"
2.10158198892654e-38,2.06558067984215,0.472,0.145,4.13864541079303e-34,"25","SAE1"
2.54267634379007e-38,1.1485565781219,0.983,0.931,5.00729252382578e-34,"25","CD52"
3.36949053090826e-38,1.28297451247495,0.589,0.203,6.63553770251764e-34,"25","YWHAH"
7.55732039291081e-38,2.3765001462032,0.272,0.054,1.48826310497593e-33,"25","TOX"
1.57201859150899e-37,1.99280322783903,0.406,0.109,3.09577621225866e-33,"25","MTHFD2"
1.74381142061703e-37,2.14622966811816,0.322,0.073,3.43408783062112e-33,"25","SLC35B1"
1.77569135020552e-37,1.52671996690636,0.633,0.235,3.49686897595974e-33,"25","ADH5"
2.15212956617116e-37,0.997893095867804,0.989,0.931,4.23818875466086e-33,"25","VIM"
2.40832298582229e-37,2.07814795559145,0.367,0.092,4.74271045597983e-33,"25","GOT2"
2.43771712545606e-37,2.07588884750654,0.389,0.102,4.80059633516063e-33,"25","NIBAN1"
2.7045156825848e-37,1.61693995023514,0.611,0.23,5.32600273371425e-33,"25","PSMG2"
3.46726975471646e-37,1.78886613290288,0.539,0.181,6.82809432796313e-33,"25","APOBEC3G"
3.66737754171449e-37,1.36856535932072,0.694,0.276,7.22216659289835e-33,"25","RAB1B"
4.23599080877245e-37,2.11287385724122,0.367,0.092,8.34193669971559e-33,"25","PMVK"
6.31112458959448e-37,1.77320715356929,0.611,0.239,1.24284976542884e-32,"25","GBP2"
7.20810097573462e-37,1.5702125649391,0.633,0.247,1.41949132515142e-32,"25","LSM3"
7.36589422341436e-37,1.53674792375884,0.7,0.302,1.45056554941699e-32,"25","MZT2A"
8.0272756164243e-37,1.32633078095961,0.833,0.441,1.58081138714244e-32,"25","ATP5PB"
1.06874762860155e-36,1.60474481476001,0.639,0.258,2.10468470500503e-32,"25","LSM5"
1.13785461320328e-36,1.43772229372564,0.8,0.408,2.24077708978123e-32,"25","LAT"
1.15275015884815e-36,2.14801850286797,0.35,0.086,2.27011088781967e-32,"25","HADH"
1.49692944708556e-36,1.66169618990065,0.578,0.207,2.9479031601456e-32,"25","ADSL"
1.51213408404216e-36,1.44603054446751,0.733,0.335,2.97784565170423e-32,"25","EIF3I"
1.78396032503589e-36,1.32319095146639,0.8,0.361,3.51315306809317e-32,"25","CD2"
2.28812148506812e-36,1.4397487836568,0.706,0.297,4.50599764054466e-32,"25","UQCRC1"
2.33557190959798e-36,1.92618998232157,0.456,0.137,4.5994417615713e-32,"25","SIRPG"
2.76323239160285e-36,2.22787181055719,0.328,0.077,5.4416335487835e-32,"25","ACAT1"
2.83557500055285e-36,1.72900864312571,0.617,0.249,5.58409784858873e-32,"25","CCT5"
4.28575555419101e-36,1.23662399560014,0.85,0.448,8.43993841286836e-32,"25","SRP9"
5.32757275384605e-36,1.38544831591821,0.739,0.329,1.0491589024149e-31,"25","SUMO1"
5.57926391133485e-36,1.26923208983705,0.939,0.722,1.09872444205917e-31,"25","PPIB"
6.35101075496603e-36,1.69065209948996,0.628,0.251,1.25070454797546e-31,"25","OPTN"
8.34426253719537e-36,1.23888130149912,0.872,0.552,1.64323562144988e-31,"25","HMGN1"
8.88583516764598e-36,1.70646415231455,0.511,0.169,1.74988751956452e-31,"25","ANAPC15"
1.08035673913453e-35,1.26113049678928,0.889,0.579,2.12754652637764e-31,"25","HNRNPA3"
1.46006275170295e-35,1.68084325270175,0.606,0.236,2.87530157692862e-31,"25","CCT2"
2.48522634203927e-35,1.491010557255,0.628,0.24,4.89415623537794e-31,"25","CYC1"
3.84834210446484e-35,1.42143175477981,0.728,0.33,7.5785401063226e-31,"25","CCT8"
4.15504889727165e-35,1.2712842973882,0.889,0.608,8.18253779339706e-31,"25","ENO1"
4.17926013185208e-35,2.13030170014459,0.356,0.09,8.23021697765629e-31,"25","STT3A"
4.51864986457556e-35,1.64138476073841,0.65,0.285,8.89857717830865e-31,"25","ILF2"
5.12071817227038e-35,0.965585038167331,0.944,0.771,1.00842302966521e-30,"25","GMFG"
7.78794076116295e-35,1.22538206383182,0.839,0.429,1.53367917409582e-30,"25","EWSR1"
8.73255050545496e-35,1.31678418014388,0.744,0.347,1.71970117103925e-30,"25","RBX1"
8.89965561441894e-35,1.45701888410092,0.683,0.291,1.75260918014752e-30,"25","NDUFS6"
1.37318342641059e-34,1.3812236961783,0.783,0.431,2.70421012163038e-30,"25","COX7B"
1.38119237894437e-34,1.77019281288649,0.489,0.16,2.71998215185514e-30,"25","ACAA2"
1.62020884334009e-34,1.24356736991842,0.822,0.418,3.19067727518964e-30,"25","EZR"
1.8961927356417e-34,1.91937697492947,0.561,0.209,3.7341723542992e-30,"25","SPTBN1"
2.11681660869292e-34,1.69316062542702,0.478,0.151,4.16864694749897e-30,"25","RECQL"
2.60041811140889e-34,1.5269277942441,0.75,0.408,5.12100338679753e-30,"25","HNRNPD"
2.69578550872225e-34,1.3692898525191,0.733,0.335,5.30881040232673e-30,"25","SNRPF"
3.61035738137369e-34,2.18319711494376,0.3,0.069,7.1098767911392e-30,"25","ACTL6A"
4.3133250173285e-34,2.00867331357348,0.389,0.108,8.49423095662502e-30,"25","ARL6IP6"
4.38760912904497e-34,1.94369199974731,0.417,0.123,8.64051865782827e-30,"25","HAT1"
4.42416042350603e-34,1.07530524208877,0.95,0.706,8.71249912201043e-30,"25","IL2RG"
5.71481845497396e-34,1.43313233739995,0.678,0.305,1.12541919833802e-29,"25","UBE2L3"
9.55617787374543e-34,1.69160909494725,0.478,0.153,1.88189810867669e-29,"25","RPA1"
1.08097952215515e-33,1.97455502121138,0.328,0.08,2.12877297298013e-29,"25","DCUN1D5"
1.10952280536935e-33,1.59875562885383,0.511,0.171,2.18498326061387e-29,"25","SQOR"
